amounts.shares,amounts.pricePerShare,reportingOwner.relationship.isDirector,reportingOwner.relationship.isOfficer,reportingOwner.relationship.isTenPercentOwner,holding_change_percent,direct_ownership,month_sin,month_cos,cluster
-0.175064279842417,1.143895840538624,0.3244786641197568,0.18326999192637192,0.10113620699831782,-0.3726579850224055,0.24933540751818678,-0.1062411362622604,0.19317545461662483,0
-0.12607083006653907,-0.7287745451970776,0.6492665623693185,0.5233972025588512,0.5325051503275757,-0.8074863113917108,0.5839774469865021,-0.05723910609828882,0.006976101135383196,1
-0.03926075532724771,-0.18328114171946552,0.6970427317347523,0.3607304329468903,0.08247277589154434,1.2165807551627805,0.7580001055538549,-0.023318779276244754,-0.03225819068663807,2
6.673941495693389,-0.21596727296168144,0.38115038115037936,0.11850311850311698,0.787595287595283,0.6587311908291746,0.36278586278586267,-0.02991496562716646,-0.005487584338182874,3
